Frequency (Hz)	Level (dB)
21317.871094	-119.423721
21360.937500	-119.375473
21404.003906	-119.430122
21447.070312	-119.575279
21490.136719	-119.355476
21533.203125	-119.288780
21576.269531	-119.163727
21619.335938	-119.075645
21662.402344	-119.351143
21705.468750	-119.357689
21748.535156	-119.447380
21791.601562	-119.083435
21834.667969	-119.034500
21877.734375	-118.319008
21920.800781	-118.438217
21963.867188	-119.183701
22006.933594	-118.913689
