Frequency (Hz)	Level (dB)
21145.605469	-118.588135
21188.671875	-118.769058
21231.738281	-118.951813
21274.804688	-118.981575
21317.871094	-118.777847
21360.937500	-118.570839
21404.003906	-118.405899
21447.070312	-118.642883
21490.136719	-118.980873
21533.203125	-119.097618
21576.269531	-118.962654
21619.335938	-118.878029
21662.402344	-118.802338
21705.468750	-118.688934
21748.535156	-118.493866
21791.601562	-118.204491
21834.667969	-118.022446
21877.734375	-118.051117
21920.800781	-118.439880
21963.867188	-119.018661
22006.933594	-119.334824
