Frequency (Hz)	Level (dB)
14900.976562	-70.791512
14944.042969	-72.014214
14987.109375	-69.515022
15030.175781	-69.679565
15073.242188	-71.696587
15116.308594	-73.600883
15159.375000	-74.176033
15202.441406	-72.550018
15245.507812	-72.633842
15288.574219	-72.040390
15331.640625	-71.420990
15374.707031	-71.235832
15417.773438	-71.809540
15460.839844	-73.821655
15503.906250	-73.912674
15546.972656	-75.261406
15590.039062	-75.428413
15633.105469	-74.679245
15676.171875	-75.456520
15719.238281	-76.887215
15762.304688	-76.622444
15805.371094	-76.282875
15848.437500	-76.545074
15891.503906	-75.568687
15934.570312	-76.645531
15977.636719	-76.794182
16020.703125	-77.303078
16063.769531	-77.359207
16106.835938	-76.483765
16149.902344	-76.659447
16192.968750	-73.748268
16236.035156	-73.351479
16279.101562	-73.692184
16322.167969	-75.264381
16365.234375	-78.419868
16408.300781	-79.918755
16451.367188	-79.602608
16494.433594	-78.346176
16537.500000	-79.232231
16580.566406	-80.431366
16623.632812	-80.263344
16666.699219	-78.427086
16709.765625	-78.090187
16752.832031	-79.747475
16795.898438	-80.874176
16838.964844	-82.762321
16882.031250	-82.227882
16925.097656	-80.331139
16968.164062	-77.526390
17011.230469	-76.823997
17054.296875	-76.122353
17097.363281	-75.622940
17140.429688	-78.771194
17183.496094	-80.669899
17226.562500	-80.620087
17269.628906	-81.481575
17312.695312	-82.252335
17355.761719	-82.120766
17398.828125	-79.957176
17441.894531	-79.911949
17484.960938	-81.215714
17528.027344	-84.191025
17571.093750	-83.941971
17614.160156	-83.408958
17657.226562	-85.119682
17700.292969	-84.848526
17743.359375	-86.229622
17786.425781	-84.737358
17829.492188	-85.878304
17872.558594	-86.088211
17915.625000	-87.017288
17958.691406	-86.380028
18001.757812	-84.277946
18044.824219	-85.091118
18087.890625	-83.777489
18130.957031	-83.962822
18174.023438	-86.505547
18217.089844	-89.527122
18260.156250	-89.481285
18303.222656	-87.727119
18346.289062	-85.935463
18389.355469	-84.861237
18432.421875	-86.425697
18475.488281	-86.735054
18518.554688	-88.717453
18561.621094	-89.980446
18604.687500	-87.759872
18647.753906	-86.009209
18690.820312	-83.829636
18733.886719	-84.365524
18776.953125	-84.568466
18820.019531	-85.447685
18863.085938	-87.304268
18906.152344	-89.455597
18949.218750	-92.118126
18992.285156	-90.307312
19035.351562	-89.470795
19078.417969	-88.861916
19121.484375	-89.109360
19164.550781	-89.177055
19207.617188	-87.756981
19250.683594	-89.207428
19293.750000	-89.858383
19336.816406	-90.466690
19379.882812	-90.445366
19422.949219	-90.828842
19466.015625	-90.507462
19509.082031	-90.110710
19552.148438	-93.206467
19595.214844	-96.193886
19638.281250	-99.009834
19681.347656	-98.066910
19724.414062	-97.624229
19767.480469	-101.635086
19810.546875	-104.337212
19853.613281	-105.064697
19896.679688	-107.165482
