Frequency (Hz)	Level (dB)
18346.289062	-72.607285
18389.355469	-72.048164
18432.421875	-72.796776
18475.488281	-72.780121
18518.554688	-74.467255
18561.621094	-74.579041
18604.687500	-73.960693
18647.753906	-73.402260
18690.820312	-70.898537
18733.886719	-71.141373
18776.953125	-72.521744
18820.019531	-73.035904
18863.085938	-74.027672
18906.152344	-74.870171
18949.218750	-74.429230
18992.285156	-71.177444
19035.351562	-70.562500
19078.417969	-70.880417
19121.484375	-71.601746
19164.550781	-71.971985
19207.617188	-72.173935
19250.683594	-73.843132
19293.750000	-74.560509
19336.816406	-75.312592
19379.882812	-75.029831
19422.949219	-74.522934
19466.015625	-74.905159
19509.082031	-74.627533
19552.148438	-75.437805
19595.214844	-76.822388
19638.281250	-78.876808
19681.347656	-77.931343
19724.414062	-76.417793
19767.480469	-80.049263
19810.546875	-85.593147
19853.613281	-87.141251
19896.679688	-90.532631
19939.746094	-93.628593
19982.812500	-95.857849
20025.878906	-93.952179
20068.945312	-94.487267
20112.011719	-96.144753
20155.078125	-101.482033
20198.144531	-102.624283
20241.210938	-102.694344
20284.277344	-104.898903
20327.343750	-108.229256
20370.410156	-107.252556
20413.476562	-108.330704
20456.542969	-109.555954
20499.609375	-109.333298
20542.675781	-108.666214
20585.742188	-109.223618
20628.808594	-111.732567
20671.875000	-115.088310
20714.941406	-117.130325
20758.007812	-116.594521
20801.074219	-116.214676
20844.140625	-117.120598
20887.207031	-117.587997
20930.273438	-117.562218
20973.339844	-117.823204
21016.406250	-117.594170
21059.472656	-117.345284
21102.539062	-116.739761
21145.605469	-118.201653
21188.671875	-117.947914
21231.738281	-117.793083
21274.804688	-118.090569
21317.871094	-118.538002
21360.937500	-119.048897
21404.003906	-118.763565
21447.070312	-118.927338
21490.136719	-118.405731
21533.203125	-118.531921
21576.269531	-118.524933
21619.335938	-118.493462
21662.402344	-118.771118
21705.468750	-118.509041
21748.535156	-119.023972
21791.601562	-118.825134
21834.667969	-119.196503
21877.734375	-117.765625
21920.800781	-117.585991
21963.867188	-118.901825
22006.933594	-118.610931
