Frequency (Hz)	Level (dB)
20714.941406	-144.072479
20758.007812	-143.996353
20801.074219	-143.939484
20844.140625	-144.297150
20887.207031	-144.531845
20930.273438	-144.024902
20973.339844	-144.386169
21016.406250	-147.194931
21059.472656	-149.311371
21102.539062	-149.728043
21145.605469	-149.705551
21188.671875	-151.357422
21231.738281	-153.969833
21274.804688	-156.238922
21317.871094	-158.105240
21360.937500	-160.099686
21404.003906	-161.842209
21447.070312	-163.319763
21490.136719	-164.596786
21533.203125	-164.274139
21576.269531	-162.632858
21619.335938	-161.393082
21662.402344	-164.599426
21705.468750	-166.757462
21748.535156	-165.061264
21791.601562	-162.858490
21834.667969	-162.721115
21877.734375	-164.628906
21920.800781	-165.221436
21963.867188	-167.576050
22006.933594	-173.188339
