Frequency (Hz)	Level (dB)
13996.582031	-67.935898
14039.648438	-68.531067
14082.714844	-68.925926
14125.781250	-68.672325
14168.847656	-68.832382
14211.914062	-68.744698
14254.980469	-68.149429
14298.046875	-68.561005
14341.113281	-68.435852
14384.179688	-68.024902
14427.246094	-67.961967
14470.312500	-68.112404
14513.378906	-69.009399
14556.445312	-69.656189
14599.511719	-70.021370
14642.578125	-70.281578
14685.644531	-70.518387
14728.710938	-70.155319
14771.777344	-69.285080
14814.843750	-69.606087
14857.910156	-69.491219
14900.976562	-69.057869
14944.042969	-69.454697
14987.109375	-68.562447
15030.175781	-68.736687
15073.242188	-69.737015
15116.308594	-69.764030
15159.375000	-69.380379
15202.441406	-69.970200
15245.507812	-70.607506
15288.574219	-70.225403
15331.640625	-69.993790
15374.707031	-70.345451
15417.773438	-70.269730
15460.839844	-70.058098
15503.906250	-69.802223
15546.972656	-69.482323
15590.039062	-68.650299
15633.105469	-68.645409
15676.171875	-69.758873
15719.238281	-70.430046
15762.304688	-70.388641
15805.371094	-70.801239
15848.437500	-71.328018
15891.503906	-71.123184
15934.570312	-70.748421
15977.636719	-71.620834
16020.703125	-72.937950
16063.769531	-73.864609
16106.835938	-73.991104
16149.902344	-74.011673
16192.968750	-74.219147
16236.035156	-74.027527
16279.101562	-73.935562
16322.167969	-74.549950
16365.234375	-74.401085
16408.300781	-74.683556
16451.367188	-75.654976
16494.433594	-75.827866
16537.500000	-75.384453
16580.566406	-75.832512
16623.632812	-76.081841
16666.699219	-75.927216
16709.765625	-74.651199
16752.832031	-74.192017
16795.898438	-75.220306
16838.964844	-75.524757
16882.031250	-75.671951
16925.097656	-76.860474
16968.164062	-76.314980
17011.230469	-75.569763
17054.296875	-76.092201
17097.363281	-76.910027
17140.429688	-77.452255
17183.496094	-77.170807
17226.562500	-77.226646
17269.628906	-77.970596
17312.695312	-78.535095
17355.761719	-78.407845
17398.828125	-77.898476
17441.894531	-78.890991
17484.960938	-78.479340
17528.027344	-77.644608
17571.093750	-77.512840
17614.160156	-77.150223
17657.226562	-77.583023
17700.292969	-76.562973
17743.359375	-75.668762
