Frequency (Hz)	Level (dB)
16623.632812	-92.438919
16666.699219	-92.067596
16709.765625	-89.579781
16752.832031	-92.224052
16795.898438	-90.209892
16838.964844	-91.318787
16882.031250	-87.113991
16925.097656	-88.517487
16968.164062	-91.701332
17011.230469	-89.146202
17054.296875	-91.071152
17097.363281	-89.703476
17140.429688	-91.940926
17183.496094	-93.268478
17226.562500	-93.293785
17269.628906	-91.941696
17312.695312	-90.938499
17355.761719	-92.163116
17398.828125	-89.148949
17441.894531	-92.407631
17484.960938	-90.081207
17528.027344	-90.117386
17571.093750	-89.383118
17614.160156	-88.186371
17657.226562	-91.096703
17700.292969	-88.131660
17743.359375	-89.799004
17786.425781	-88.080223
17829.492188	-90.060966
17872.558594	-92.397873
17915.625000	-91.711235
17958.691406	-94.249481
18001.757812	-91.465836
18044.824219	-93.320839
18087.890625	-91.479225
18130.957031	-92.268478
18174.023438	-91.309486
18217.089844	-90.641594
18260.156250	-90.392975
18303.222656	-86.899368
18346.289062	-89.801712
18389.355469	-87.587334
18432.421875	-89.743591
18475.488281	-92.161781
18518.554688	-91.709145
18561.621094	-92.625313
18604.687500	-91.597389
18647.753906	-94.104477
18690.820312	-91.300835
18733.886719	-92.123672
18776.953125	-91.328766
18820.019531	-90.835533
18863.085938	-91.970810
18906.152344	-90.409569
18949.218750	-91.762711
18992.285156	-87.654243
19035.351562	-90.309738
19078.417969	-88.922592
19121.484375	-88.950859
19164.550781	-92.555702
19207.617188	-91.068718
19250.683594	-92.153717
19293.750000	-87.573631
19336.816406	-90.638893
19379.882812	-90.979034
19422.949219	-91.155624
19466.015625	-92.273720
19509.082031	-91.037971
19552.148438	-93.497528
19595.214844	-93.087082
19638.281250	-93.614716
19681.347656	-90.493721
19724.414062	-91.043465
19767.480469	-89.428360
19810.546875	-87.571426
19853.613281	-92.533005
19896.679688	-90.395180
19939.746094	-93.365204
19982.812500	-92.266190
20025.878906	-92.594688
20068.945312	-91.949043
20112.011719	-90.509277
20155.078125	-93.011703
20198.144531	-95.436249
20241.210938	-94.079826
20284.277344	-89.059700
20327.343750	-90.830841
20370.410156	-91.451691
20413.476562	-89.372955
20456.542969	-93.998207
20499.609375	-93.307632
20542.675781	-96.209602
20585.742188	-93.714516
20628.808594	-95.326553
20671.875000	-95.263832
20714.941406	-93.673309
20758.007812	-97.124420
20801.074219	-94.129478
20844.140625	-97.025131
20887.207031	-93.950294
20930.273438	-95.551102
20973.339844	-95.448280
21016.406250	-94.893036
21059.472656	-98.332207
21102.539062	-94.619034
21145.605469	-98.015442
21188.671875	-93.349297
21231.738281	-95.566971
21274.804688	-96.033493
21317.871094	-95.386871
21360.937500	-101.575142
21404.003906	-100.798065
21447.070312	-98.660271
21490.136719	-90.720673
21533.203125	-93.779350
21576.269531	-97.934784
21619.335938	-97.375122
21662.402344	-100.346489
21705.468750	-97.180672
21748.535156	-101.393715
21791.601562	-97.290237
21834.667969	-100.280655
21877.734375	-97.770798
21920.800781	-97.466774
21963.867188	-99.195335
22006.933594	-96.124374
