Frequency (Hz)	Level (dB)
21533.203125	-92.330284
21576.269531	-95.903587
21619.335938	-95.286057
21662.402344	-97.923843
21705.468750	-95.502411
21748.535156	-98.771629
21791.601562	-95.318733
21834.667969	-98.093605
21877.734375	-95.890839
21920.800781	-95.419701
21963.867188	-97.282349
22006.933594	-95.077492
