Frequency (Hz)	Level (dB)
21360.937500	-155.126617
21404.003906	-159.598114
21447.070312	-162.132202
21490.136719	-161.700928
21533.203125	-161.682175
21576.269531	-161.838333
21619.335938	-163.434830
21662.402344	-162.463852
21705.468750	-161.359787
21748.535156	-160.298462
21791.601562	-157.534561
21834.667969	-158.980484
21877.734375	-161.567047
21920.800781	-163.490051
21963.867188	-165.244751
22006.933594	-168.908096
