Frequency (Hz)	Level (dB)
16537.500000	-123.185089
16580.566406	-124.383453
16623.632812	-126.046227
16666.699219	-129.646225
16709.765625	-134.351028
16752.832031	-131.696732
16795.898438	-130.271790
16838.964844	-132.410263
16882.031250	-135.049545
16925.097656	-130.682663
16968.164062	-129.605453
17011.230469	-132.225647
17054.296875	-135.876282
17097.363281	-133.021393
17140.429688	-131.443604
17183.496094	-133.315994
17226.562500	-135.697739
17269.628906	-131.468201
17312.695312	-130.439941
17355.761719	-133.216003
17398.828125	-136.728226
17441.894531	-133.762238
17484.960938	-132.263626
17528.027344	-134.211685
17571.093750	-136.580109
17614.160156	-132.117752
17657.226562	-131.159653
17700.292969	-133.970444
17743.359375	-137.430725
17786.425781	-134.607452
17829.492188	-132.903595
17872.558594	-134.214233
17915.625000	-136.796432
17958.691406	-132.845261
18001.757812	-131.879120
18044.824219	-134.676392
18087.890625	-138.064697
18130.957031	-135.360611
18174.023438	-133.946045
18217.089844	-135.911865
18260.156250	-138.060242
18303.222656	-133.598236
18346.289062	-132.662064
18389.355469	-135.480927
18432.421875	-138.857529
18475.488281	-136.130844
18518.554688	-134.759293
18561.621094	-136.805511
18604.687500	-138.790527
18647.753906	-134.377853
18690.820312	-133.456390
18733.886719	-136.356735
18776.953125	-139.740280
18820.019531	-137.074478
18863.085938	-135.771622
18906.152344	-137.783661
18949.218750	-139.624512
18992.285156	-135.240768
19035.351562	-134.358871
19078.417969	-137.178925
19121.484375	-140.500870
19164.550781	-137.972656
19207.617188	-136.723877
19250.683594	-138.482880
19293.750000	-140.086182
19336.816406	-136.351257
19379.882812	-135.581940
19422.949219	-138.518646
19466.015625	-141.817184
19509.082031	-139.535934
19552.148438	-138.452332
19595.214844	-140.344330
19638.281250	-141.644455
19681.347656	-137.902161
19724.414062	-137.147736
19767.480469	-139.790359
19810.546875	-142.741776
19853.613281	-141.170303
19896.679688	-140.440598
19939.746094	-142.387131
19982.812500	-143.745453
20025.878906	-140.757019
20068.945312	-140.195602
20112.011719	-142.919662
20155.078125	-144.852417
20198.144531	-143.495178
20241.210938	-143.351227
20284.277344	-144.822159
20327.343750	-145.662827
20370.410156	-143.279312
20413.476562	-142.935257
20456.542969	-143.873978
20499.609375	-141.742737
20542.675781	-141.025146
20585.742188	-144.387161
20628.808594	-146.468307
20671.875000	-147.035461
20714.941406	-146.391190
20758.007812	-145.409683
20801.074219	-146.091446
20844.140625	-147.267197
20887.207031	-146.407806
20930.273438	-146.541840
20973.339844	-147.980652
21016.406250	-150.480438
21059.472656	-151.186996
21102.539062	-153.594406
21145.605469	-154.969528
21188.671875	-154.648331
21231.738281	-156.624481
21274.804688	-160.227417
21317.871094	-163.012360
21360.937500	-164.576019
21404.003906	-165.572815
21447.070312	-168.552536
21490.136719	-170.218063
21533.203125	-169.927002
21576.269531	-170.189301
21619.335938	-170.715347
21662.402344	-172.343719
21705.468750	-172.431274
21748.535156	-169.837143
21791.601562	-166.729843
21834.667969	-166.165894
21877.734375	-167.147400
21920.800781	-166.847595
21963.867188	-167.827469
22006.933594	-173.552795
