Frequency (Hz)	Level (dB)
17269.628906	-86.698776
17312.695312	-86.484406
17355.761719	-86.976006
17398.828125	-85.009094
17441.894531	-87.317543
17484.960938	-85.842896
17528.027344	-85.379829
17571.093750	-85.242020
17614.160156	-84.542755
17657.226562	-86.642876
17700.292969	-84.678558
17743.359375	-84.681038
17786.425781	-83.834099
17829.492188	-85.559883
17872.558594	-87.754837
17915.625000	-87.489632
17958.691406	-88.847610
18001.757812	-87.097267
18044.824219	-87.802681
18087.890625	-87.272255
18130.957031	-87.364761
18174.023438	-86.602631
18217.089844	-86.241989
18260.156250	-86.058136
18303.222656	-83.793022
18346.289062	-85.147995
18389.355469	-83.702377
18432.421875	-85.655807
18475.488281	-88.232086
18518.554688	-87.854004
18561.621094	-87.591759
18604.687500	-87.920326
18647.753906	-89.165878
18690.820312	-87.546524
18733.886719	-87.182411
18776.953125	-86.741638
18820.019531	-86.243370
18863.085938	-87.161324
18906.152344	-86.808319
18949.218750	-87.238380
18992.285156	-84.651108
19035.351562	-86.434769
19078.417969	-85.156479
19121.484375	-85.217506
19164.550781	-87.809402
19207.617188	-86.966270
19250.683594	-87.249374
19293.750000	-84.423790
19336.816406	-86.471382
19379.882812	-86.393867
19422.949219	-86.455872
19466.015625	-87.211502
19509.082031	-87.144547
19552.148438	-88.133224
19595.214844	-88.444107
19638.281250	-87.967598
19681.347656	-86.913483
19724.414062	-87.658981
19767.480469	-85.744926
19810.546875	-84.572212
19853.613281	-88.304100
19896.679688	-87.211281
19939.746094	-89.103416
19982.812500	-88.472198
20025.878906	-88.437927
20068.945312	-88.061348
20112.011719	-87.262756
20155.078125	-87.854164
20198.144531	-90.030930
20241.210938	-88.975883
20284.277344	-86.622612
20327.343750	-88.707039
20370.410156	-89.085091
20413.476562	-87.058502
20456.542969	-89.858467
20499.609375	-90.223862
20542.675781	-92.091652
20585.742188	-90.847473
20628.808594	-92.317413
20671.875000	-93.276932
20714.941406	-91.859619
20758.007812	-93.759644
20801.074219	-92.217461
20844.140625	-93.386932
20887.207031	-91.177002
20930.273438	-92.404755
20973.339844	-92.863525
21016.406250	-93.029015
21059.472656	-95.801315
21102.539062	-92.763657
21145.605469	-95.263145
21188.671875	-91.790390
21231.738281	-93.662949
21274.804688	-94.579987
21317.871094	-94.314995
21360.937500	-98.554787
21404.003906	-98.315063
21447.070312	-96.919037
21490.136719	-89.851456
21533.203125	-92.836769
21576.269531	-96.620033
21619.335938	-96.024193
21662.402344	-98.611870
21705.468750	-96.139015
21748.535156	-99.542747
21791.601562	-96.122437
21834.667969	-98.885063
21877.734375	-96.771103
21920.800781	-96.336128
21963.867188	-98.046730
22006.933594	-95.705772
