Frequency (Hz)	Level (dB)
18432.421875	-79.086769
18475.488281	-79.063103
18518.554688	-81.170174
18561.621094	-81.934029
18604.687500	-80.165070
18647.753906	-78.495552
18690.820312	-76.631248
18733.886719	-77.337395
18776.953125	-77.717377
18820.019531	-78.340355
18863.085938	-80.096031
18906.152344	-81.497963
18949.218750	-82.613754
18992.285156	-81.246178
19035.351562	-78.905449
19078.417969	-78.313828
19121.484375	-79.085869
19164.550781	-79.717636
19207.617188	-79.081955
19250.683594	-80.475121
19293.750000	-81.945053
19336.816406	-82.489822
19379.882812	-82.477905
19422.949219	-82.759895
19466.015625	-82.527985
19509.082031	-82.366203
19552.148438	-85.044289
19595.214844	-88.120476
19638.281250	-90.692230
19681.347656	-90.637207
19724.414062	-89.790588
19767.480469	-92.983543
19810.546875	-96.145012
19853.613281	-96.560371
19896.679688	-99.069016
19939.746094	-103.281288
19982.812500	-104.705925
20025.878906	-105.485199
20068.945312	-105.849770
20112.011719	-105.670891
20155.078125	-108.796188
20198.144531	-111.528526
20241.210938	-110.080772
20284.277344	-110.907188
20327.343750	-113.772720
20370.410156	-113.118088
20413.476562	-113.487030
20456.542969	-114.403809
20499.609375	-112.219368
20542.675781	-110.400253
20585.742188	-111.641525
20628.808594	-115.334343
20671.875000	-116.808823
20714.941406	-117.479797
20758.007812	-117.350716
20801.074219	-117.189735
20844.140625	-117.128311
20887.207031	-117.279968
20930.273438	-117.420807
20973.339844	-117.629440
21016.406250	-117.757881
21059.472656	-117.692772
21102.539062	-117.573891
21145.605469	-117.601868
21188.671875	-117.705032
21231.738281	-117.948586
21274.804688	-118.063545
21317.871094	-117.965454
21360.937500	-117.861351
21404.003906	-117.925438
21447.070312	-118.068459
21490.136719	-117.993103
21533.203125	-117.996452
21576.269531	-117.899132
21619.335938	-117.877930
21662.402344	-117.985649
21705.468750	-117.967621
21748.535156	-117.980751
21791.601562	-117.803841
21834.667969	-117.770454
21877.734375	-117.525604
21920.800781	-117.639198
21963.867188	-117.970566
22006.933594	-117.839783
